Id_Cliente,Indicador_Status,Idade,Sexo,n_dependentes,nivel_educacao,estado_civil,renda,categoria_cartao,meses_contrato,n_produtos,limite_credito,total_transacoes
779078733,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,36,3,16427.0,36
771742533,Existing Customer,48,M,2,Graduate,Unknown,$40K - $60K,Blue,36,5,13068.0,28
720250158,Existing Customer,45,M,2,College,Single,$60K - $80K,Blue,33,6,23218.0,37
716458983,Existing Customer,60,M,0,High School,Married,$40K - $60K,Blue,36,5,3281.0,29
713747733,Existing Customer,55,M,2,High School,Married,$40K - $60K,Blue,47,5,3096.0,41
712270158,Existing Customer,62,F,0,High School,Married,$40K - $60K,Blue,52,5,2052.0,31
789562383,Existing Customer,38,F,1,High School,Unknown,Less than $40K,Blue,30,2,1438.3,24
754897008,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,39,2,9432.0,26
819700533,Existing Customer,50,M,0,High School,Single,$120K +,Silver,45,5,14938.0,27
712890408,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,2221.0,30
720248208,Existing Customer,47,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,5731.0,26
779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,33,2,34516.0,32
717401883,Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,6985.0,44
721509558,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,42,3,24221.0,40
710572458,Existing Customer,36,F,3,High School,Married,Unknown,Blue,24,4,15439.0,43
714576183,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,21637.0,23
721425558,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,37,2,14543.0,37
711109908,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,9684.0,31
715203108,Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,36,2,5007.0,28
710027508,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,54,3,1616.0,33
787464408,Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,19116.0,29
783542133,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,47,5,2759.0,42
708330858,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,38,2,8249.0,11
714426783,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,31,2,14041.0,29
712701333,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,43,5,5264.0,27
709494483,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,54,4,2420.0,36
773373108,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,4,2826.0,28
715812258,Existing Customer,45,M,2,High School,Married,$80K - $120K,Blue,34,5,12518.0,33
778286433,Existing Customer,67,M,0,Graduate,Married,$40K - $60K,Blue,56,4,5876.0,55
789270033,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,34516.0,13
711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,38,4,9648.0,22
720214833,Existing Customer,52,M,2,High School,Single,$80K - $120K,Silver,40,3,34516.0,23
709346133,Existing Customer,55,F,2,Uneducated,Married,Unknown,Blue,35,3,3025.0,23
788194458,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,26,4,3265.0,35
720779733,Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,36,3,6041.0,49
717424458,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,2293.0,22
708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,13399.0,31
710558058,Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,38,4,4317.0,36
770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,3378.0,16
718490658,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36,4,5012.0,28
711985833,Existing Customer,38,F,4,Uneducated,Single,Less than $40K,Blue,30,4,2569.0,46
708967608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,45,3,3471.0,24
718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,34516.0,38
715024233,Existing Customer,53,M,1,High School,Married,$120K +,Blue,36,6,3312.0,32
779249583,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,38,4,2578.0,29
709278258,Attrited Customer,54,M,2,Unknown,Married,$40K - $60K,Blue,44,4,2902.0,26
778928283,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,39,3,2742.0,32
712299858,Existing Customer,62,M,1,High School,Married,Less than $40K,Blue,53,5,2077.0,38
799224108,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,40,5,6265.0,43
809976033,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,44,6,7819.0,25
716203308,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,42,6,2731.0,22
714871683,Attrited Customer,58,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,1438.3,13
716139933,Existing Customer,54,M,0,High School,Married,$80K - $120K,Blue,36,3,16286.0,49
716984658,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,39,3,34516.0,31
713086008,Existing Customer,58,F,3,High School,Married,Less than $40K,Blue,47,6,2609.0,34
713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,45,5,7567.0,32
719242533,Existing Customer,41,M,5,High School,Married,$60K - $80K,Blue,33,5,22770.0,38
772712658,Existing Customer,62,F,0,Uneducated,Married,Less than $40K,Blue,50,5,3791.0,34
788868858,Existing Customer,54,M,2,Graduate,Married,Less than $40K,Blue,39,4,2702.0,32
811898133,Existing Customer,40,F,3,High School,Divorced,Less than $40K,Blue,35,3,2555.0,32
788808633,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,26,5,2355.0,29
779804208,Existing Customer,53,F,2,Graduate,Single,$40K - $60K,Blue,42,6,5332.0,39
781391058,Existing Customer,55,M,1,Uneducated,Single,$40K - $60K,Blue,49,6,1443.0,38
790134408,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,10741.0,22
788853258,Existing Customer,41,M,1,Uneducated,Married,$60K - $80K,Blue,25,3,7984.0,39
711857733,Existing Customer,49,M,3,Uneducated,Single,$60K - $80K,Blue,32,3,18584.0,34
822969858,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,56,4,5585.0,31
719554758,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,34516.0,32
711643458,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,43,6,1438.3,41
788830683,Existing Customer,40,M,2,Graduate,Single,$80K - $120K,Blue,24,5,2478.0,31
807030858,Existing Customer,51,M,4,High School,Single,$120K +,Blue,46,6,34516.0,47
793059108,Existing Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,44,6,2339.0,22
716568708,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,2726.0,27
828281733,Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,39,3,14881.0,23
717229158,Existing Customer,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,1628.0,15
715915458,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,5,3156.0,31
819129858,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,4745.0,31
713441958,Existing Customer,46,M,2,High School,Married,$120K +,Blue,36,5,19727.0,25
719091333,Existing Customer,52,M,0,Uneducated,Married,$60K - $80K,Blue,36,3,22720.0,27
708666258,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,36,5,8129.0,33
714914583,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,27,6,3751.0,30
714363858,Existing Customer,54,F,4,High School,Married,Less than $40K,Blue,36,3,1594.0,35
721347408,Existing Customer,55,F,1,High School,Single,Less than $40K,Blue,43,4,2569.0,39
809608533,Existing Customer,49,F,4,Post-Graduate,Single,Unknown,Blue,44,6,18206.0,48
772047183,Existing Customer,45,M,4,High School,Married,$40K - $60K,Blue,34,6,3104.0,24
714217908,Existing Customer,49,M,3,Graduate,Married,$40K - $60K,Blue,41,5,2406.0,32
714819183,Existing Customer,63,M,1,Uneducated,Married,$80K - $120K,Blue,36,5,24571.0,28
716455683,Existing Customer,40,F,3,High School,Single,Less than $40K,Gold,36,3,15534.0,28
710865633,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Silver,33,4,12301.0,29
752952108,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,26,6,2846.0,37
712595433,Existing Customer,58,M,2,Uneducated,Unknown,$120K +,Blue,49,6,9788.0,37
714982383,Existing Customer,55,M,2,High School,Married,$60K - $80K,Blue,36,4,7231.0,23
813814008,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,48,6,2324.0,37
794545983,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,40,3,12208.0,34
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,30,2,5639.0,15
715585158,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,46,3,10021.0,25
810449883,Existing Customer,64,M,0,Unknown,Married,Less than $40K,Blue,56,6,2215.0,27
789863208,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,44,3,2027.0,37
715022133,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,47,6,6363.0,26
712506708,Existing Customer,39,F,3,College,Single,Less than $40K,Blue,25,6,3920.0,53
715699983,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,36,5,9226.0,29
818942433,Existing Customer,54,F,4,Unknown,Divorced,Less than $40K,Blue,49,6,9376.0,33
712459233,Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46,5,1944.0,57
716545383,Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,9599.0,38
721144383,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,28,5,28202.0,38
821837958,Existing Customer,43,M,3,College,Unknown,$80K - $120K,Blue,39,3,24850.0,25
804359133,Existing Customer,55,M,0,High School,Married,$120K +,Blue,49,5,3805.0,27
713308683,Existing Customer,52,M,1,Uneducated,Single,$80K - $120K,Blue,37,5,2733.0,39
788780958,Existing Customer,46,M,1,Uneducated,Unknown,$40K - $60K,Blue,27,6,12781.0,21
717354558,Attrited Customer,57,M,2,Uneducated,Married,$120K +,Blue,40,3,3106.0,17
798473808,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,42,3,7477.0,32
712372158,Existing Customer,45,M,4,Unknown,Married,$120K +,Blue,33,6,34516.0,47
715192308,Existing Customer,48,M,2,High School,Married,$120K +,Blue,36,6,29963.0,28
708813033,Existing Customer,47,M,1,Graduate,Single,$40K - $60K,Blue,36,5,6509.0,37
714639783,Attrited Customer,42,M,3,College,Married,$60K - $80K,Blue,34,3,13450.0,18
709311633,Existing Customer,41,M,2,Graduate,Unknown,$60K - $80K,Silver,36,6,27000.0,39
709470858,Existing Customer,51,M,4,College,Married,$120K +,Silver,31,5,34516.0,25
717292758,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,47,5,6347.0,44
779241783,Existing Customer,67,M,1,Uneducated,Married,$40K - $60K,Blue,49,4,3106.0,38
715205358,Existing Customer,39,M,1,Graduate,Married,$60K - $80K,Blue,31,4,2536.0,35
778871508,Existing Customer,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,35,6,13048.0,24
779462433,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,37,3,2453.0,50
710147958,Existing Customer,47,M,3,High School,Married,$40K - $60K,Silver,36,3,16138.0,33
709864833,Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,38,3,8077.0,26
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,23,3,1929.0,36
717276708,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,36,3,3127.0,30
710004933,Existing Customer,44,M,5,Uneducated,Married,$60K - $80K,Blue,36,3,8645.0,25
753606108,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,49,3,1438.3,22
710940183,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,38,6,2185.0,20
718927533,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5,24487.0,42
719337408,Existing Customer,63,M,0,High School,Married,$60K - $80K,Blue,36,6,2567.0,43
772308408,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Blue,33,6,4131.0,22
712981383,Existing Customer,44,F,4,College,Married,Less than $40K,Silver,37,3,10790.0,16
790099758,Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue,33,4,6884.0,11
709547658,Attrited Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,13961.0,20
778770783,Existing Customer,42,M,4,High School,Married,$80K - $120K,Blue,30,6,29801.0,21
713134458,Existing Customer,54,M,3,High School,Married,$120K +,Blue,43,4,13219.0,24
712159083,Attrited Customer,58,F,4,Unknown,Married,Less than $40K,Blue,46,2,2536.0,35
713639958,Existing Customer,46,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,9478.0,41
771180033,Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue,34,6,3502.0,31
717916758,Existing Customer,67,F,0,Unknown,Married,Unknown,Blue,56,4,10509.0,34
711089733,Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,36,3,1491.0,34
716988633,Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6,9734.0,38
779031033,Existing Customer,46,F,2,Graduate,Married,$40K - $60K,Blue,22,6,2305.0,36
716302383,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,14241.0,44
718281408,Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue,25,3,4789.0,29
721333233,Existing Customer,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,4,23138.0,39
794496033,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,38,6,23008.0,36
710519433,Existing Customer,48,M,1,Unknown,Divorced,$80K - $120K,Blue,36,3,3131.0,40
814995933,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,53,5,5798.0,45
721469433,Existing Customer,48,M,3,Graduate,Single,$40K - $60K,Blue,36,5,6880.0,35
788386908,Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,41,3,34516.0,29
717198633,Existing Customer,53,F,2,College,Married,$40K - $60K,Blue,34,6,2075.0,49
767695083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,44,3,4589.0,37
711791583,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,40,1,2317.0,19
712315683,Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1981.0,25
710038008,Existing Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,47,3,6038.0,30
789129033,Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,32,5,14910.0,26
718349058,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,39,3,29659.0,21
789842283,Attrited Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,42,3,4320.0,21
714513033,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,36,6,11213.0,23
714717483,Existing Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,29,5,26181.0,35
714900408,Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,31,3,5773.0,39
719418933,Attrited Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue,36,1,4503.0,20
720115683,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,36,6,29770.0,42
779504058,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5,5014.0,25
795979833,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,47,6,3445.0,31
717392358,Existing Customer,60,M,1,Graduate,Married,$80K - $120K,Blue,50,6,23412.0,50
718640508,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,46,4,3044.0,36
803366358,Existing Customer,38,M,1,Unknown,Single,$60K - $80K,Blue,29,5,14596.0,25
709230708,Existing Customer,56,M,4,Uneducated,Single,Less than $40K,Blue,36,3,3864.0,42
781794708,Attrited Customer,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,29,2,17030.0,25
801383808,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,44,4,23090.0,24
710677608,Existing Customer,53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,29205.0,43
708217758,Existing Customer,63,M,2,Graduate,Married,$60K - $80K,Blue,49,5,14035.0,30
714272658,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,24,2,2962.0,31
717469158,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,30,6,18578.0,54
711864783,Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,5,2201.0,32
719407983,Existing Customer,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4,2061.0,60
710665533,Existing Customer,42,F,5,Doctorate,Married,Unknown,Blue,23,4,24602.0,44
716804283,Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue,29,3,15911.0,33
767294658,Attrited Customer,56,M,2,College,Single,$120K +,Blue,50,2,16867.0,14
709122483,Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,37,3,2783.0,54
708241233,Attrited Customer,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47,3,2972.0,25
717860358,Existing Customer,40,F,3,High School,Single,$40K - $60K,Blue,36,5,5124.0,42
789337233,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,53,6,2880.0,26
720902133,Existing Customer,58,M,1,High School,Single,$40K - $60K,Blue,46,4,5579.0,35
721043058,Existing Customer,58,M,4,Unknown,Married,$60K - $80K,Blue,44,5,12010.0,35
711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,34516.0,51
708398283,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5,4394.0,32
715878183,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,35,4,18325.0,33
719451483,Existing Customer,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37,5,3773.0,25
709110633,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,29,5,21684.0,24
721059033,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4,1919.0,33
779912283,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,33,5,9995.0,38
717701733,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,35,3,11910.0,39
709913733,Existing Customer,39,F,3,College,Married,Less than $40K,Blue,36,4,2279.0,32
718768158,Existing Customer,57,M,1,College,Single,$40K - $60K,Blue,48,3,3539.0,23
721375308,Existing Customer,48,M,3,High School,Married,$80K - $120K,Blue,36,5,30579.0,19
711374283,Existing Customer,47,M,3,High School,Single,$80K - $120K,Blue,42,4,24480.0,32
822893133,Existing Customer,56,F,1,Uneducated,Divorced,Unknown,Blue,52,6,17561.0,33
778465533,Existing Customer,54,F,0,College,Married,Less than $40K,Blue,40,3,1638.0,51
712138983,Existing Customer,54,M,1,Graduate,Married,$60K - $80K,Blue,36,3,2947.0,53
716920908,Existing Customer,52,M,4,High School,Married,$80K - $120K,Blue,42,6,5738.0,48
708095133,Existing Customer,43,M,4,Unknown,Unknown,$120K +,Blue,34,5,33304.0,29
711195558,Existing Customer,59,M,1,College,Single,$40K - $60K,Blue,48,6,7251.0,36
772735758,Existing Customer,44,M,1,Unknown,Married,Unknown,Blue,34,6,2885.0,31
712024908,Existing Customer,56,F,1,College,Married,Less than $40K,Blue,36,6,2641.0,39
778239933,Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,35,6,2801.0,46
714893733,Existing Customer,55,M,1,High School,Married,$80K - $120K,Blue,45,3,16794.0,33
754886958,Existing Customer,48,F,3,College,Divorced,$40K - $60K,Blue,41,4,9336.0,39
710104908,Existing Customer,56,F,5,College,Single,Less than $40K,Blue,43,4,2763.0,31
710558883,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,17391.0,27
713827383,Existing Customer,65,F,1,High School,Married,Less than $40K,Blue,36,3,3198.0,44
720267033,Existing Customer,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,26,3,5100.0,63
712049208,Existing Customer,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39,3,3955.0,25
708688608,Existing Customer,62,F,1,High School,Married,Less than $40K,Blue,48,5,3140.0,41
716223708,Attrited Customer,45,F,3,Uneducated,Single,Unknown,Blue,36,3,4028.0,22
713217858,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,32,5,2264.0,28
819352983,Existing Customer,49,M,3,Unknown,Unknown,$120K +,Blue,44,5,21620.0,33
711019308,Existing Customer,58,M,2,High School,Single,$60K - $80K,Blue,45,3,6385.0,47
768600558,Existing Customer,41,F,4,Graduate,Single,$40K - $60K,Blue,31,4,2375.0,28
710202783,Existing Customer,33,M,2,Graduate,Married,$60K - $80K,Blue,13,3,1963.0,37
712899333,Existing Customer,47,F,4,College,Single,Less than $40K,Blue,37,6,4256.0,29
767036433,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,49,5,5097.0,45
793473033,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,45,3,3228.0,33
721232058,Existing Customer,49,M,1,Graduate,Unknown,$40K - $60K,Silver,41,6,20231.0,36
719443683,Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue,39,3,27512.0,25
715449333,Existing Customer,55,F,3,Unknown,Married,$40K - $60K,Blue,47,5,1929.0,50
717998058,Existing Customer,26,M,0,Graduate,Single,Less than $40K,Blue,13,6,2585.0,40
779610033,Attrited Customer,58,M,1,College,Married,$80K - $120K,Blue,47,3,12151.0,14
827332983,Existing Customer,46,M,3,High School,Single,$80K - $120K,Gold,42,3,34516.0,31
